holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,hour,day_of_week,month,year,is_weekend,lag_1,lag_24,lag_168,traffic_volume
none,16.12,0.00,0.00,90.00,clouds,overcast clouds,17.00,0.00,10.00,2015.00,False,6398.00,4137.00,6011.00,5880.00
none,15.48,0.00,0.00,1.00,clear,sky is clear,18.00,0.00,10.00,2015.00,False,5880.00,3893.00,4171.00,4552.00
none,14.28,0.00,0.00,1.00,haze,haze,19.00,0.00,10.00,2015.00,False,4552.00,3648.00,3323.00,3380.00
none,11.30,0.00,0.00,40.00,clouds,scattered clouds,20.00,0.00,10.00,2015.00,False,3380.00,2750.00,2581.00,2605.00
none,10.89,0.00,0.00,1.00,clear,sky is clear,21.00,0.00,10.00,2015.00,False,2605.00,2125.00,2151.00,2195.00
none,11.10,0.00,0.00,90.00,clouds,overcast clouds,22.00,0.00,10.00,2015.00,False,2195.00,1438.00,1462.00,1678.00
none,11.39,0.00,0.00,90.00,clouds,overcast clouds,23.00,0.00,10.00,2015.00,False,1678.00,915.00,960.00,2228.00
none,11.81,0.00,0.00,90.00,clouds,overcast clouds,0.00,1.00,10.00,2015.00,False,2228.00,474.00,497.00,572.00
none,11.93,0.00,0.00,90.00,clouds,overcast clouds,3.00,1.00,10.00,2015.00,False,268.00,316.00,360.00,333.00
none,12.07,0.00,0.00,90.00,clouds,overcast clouds,4.00,1.00,10.00,2015.00,False,333.00,870.00,939.00,870.00
none,12.07,0.00,0.00,90.00,clouds,overcast clouds,5.00,1.00,10.00,2015.00,False,870.00,2738.00,2995.00,2900.00
none,12.15,0.00,0.00,90.00,clouds,overcast clouds,6.00,1.00,10.00,2015.00,False,2900.00,5801.00,5830.00,5870.00
none,12.21,0.00,0.00,90.00,clouds,overcast clouds,7.00,1.00,10.00,2015.00,False,5870.00,6470.00,6572.00,6336.00
none,20.16,0.00,0.00,40.00,clouds,scattered clouds,14.00,1.00,10.00,2015.00,False,4775.00,5314.00,5299.00,5149.00
none,20.59,0.00,0.00,75.00,clouds,broken clouds,15.00,1.00,10.00,2015.00,False,5149.00,5825.00,5712.00,5710.00
none,20.62,0.00,0.00,90.00,clouds,overcast clouds,16.00,1.00,10.00,2015.00,False,5710.00,6398.00,6682.00,6557.00
none,20.20,0.00,0.00,40.00,clouds,scattered clouds,17.00,1.00,10.00,2015.00,False,6557.00,5880.00,6207.00,6201.00
none,19.15,0.00,0.00,1.00,clear,sky is clear,18.00,1.00,10.00,2015.00,False,6201.00,4552.00,4708.00,4645.00
none,16.22,0.00,0.00,1.00,clear,sky is clear,19.00,1.00,10.00,2015.00,False,4645.00,3380.00,3481.00,3458.00
none,15.61,0.00,0.00,1.00,clear,sky is clear,20.00,1.00,10.00,2015.00,False,3458.00,2605.00,2740.00,2772.00
none,13.87,0.00,0.00,1.00,clear,sky is clear,21.00,1.00,10.00,2015.00,False,2772.00,2195.00,2504.00,2486.00
none,13.10,0.00,0.00,1.00,clear,sky is clear,22.00,1.00,10.00,2015.00,False,2486.00,1678.00,1448.00,1560.00
none,11.18,0.00,0.00,1.00,clear,sky is clear,23.00,1.00,10.00,2015.00,False,1560.00,2228.00,933.00,944.00
none,10.00,0.00,0.00,1.00,clear,sky is clear,0.00,2.00,10.00,2015.00,False,944.00,572.00,551.00,486.00
none,7.73,0.00,0.00,1.00,clear,sky is clear,2.00,2.00,10.00,2015.00,False,350.00,268.00,273.00,252.00
none,5.95,0.00,0.00,1.00,mist,mist,3.00,2.00,10.00,2015.00,False,252.00,333.00,348.00,347.00
none,5.43,0.00,0.00,1.00,mist,mist,4.00,2.00,10.00,2015.00,False,347.00,870.00,947.00,910.00
none,4.05,0.00,0.00,1.00,mist,mist,5.00,2.00,10.00,2015.00,False,910.00,2900.00,3021.00,2872.00
none,4.04,0.00,0.00,1.00,fog,fog,6.00,2.00,10.00,2015.00,False,2872.00,5870.00,5814.00,6039.00
none,2.96,0.00,0.00,1.00,fog,fog,7.00,2.00,10.00,2015.00,False,6039.00,6336.00,6155.00,6054.00
none,12.79,0.00,0.00,1.00,clear,sky is clear,11.00,2.00,10.00,2015.00,False,4489.00,4599.00,4786.00,4591.00
none,16.27,0.00,0.00,1.00,clear,sky is clear,14.00,2.00,10.00,2015.00,False,4781.00,5149.00,5346.00,5211.00
none,16.72,0.00,0.00,1.00,clear,sky is clear,15.00,2.00,10.00,2015.00,False,5211.00,5710.00,5708.00,5643.00
none,16.96,0.00,0.00,1.00,clear,sky is clear,16.00,2.00,10.00,2015.00,False,5643.00,6557.00,6457.00,6304.00
none,16.60,0.00,0.00,1.00,clear,sky is clear,17.00,2.00,10.00,2015.00,False,6304.00,6201.00,6224.00,5972.00
none,15.17,0.00,0.00,1.00,clear,sky is clear,18.00,2.00,10.00,2015.00,False,5972.00,4645.00,4704.00,4763.00
none,13.62,0.00,0.00,1.00,clear,sky is clear,19.00,2.00,10.00,2015.00,False,4763.00,3458.00,3679.00,3656.00
none,12.82,0.00,0.00,75.00,clouds,broken clouds,20.00,2.00,10.00,2015.00,False,3656.00,2772.00,2997.00,2943.00
none,12.77,0.00,0.00,90.00,haze,haze,21.00,2.00,10.00,2015.00,False,2943.00,2486.00,2608.00,2484.00
none,12.76,0.00,0.00,75.00,rain,light rain,22.00,2.00,10.00,2015.00,False,2484.00,1560.00,1620.00,1596.00
none,13.06,0.00,0.00,90.00,rain,light rain,23.00,2.00,10.00,2015.00,False,1596.00,944.00,968.00,952.00
none,13.18,0.00,0.00,75.00,rain,light rain,0.00,3.00,10.00,2015.00,False,952.00,486.00,544.00,516.00
none,13.10,3.05,0.00,90.00,rain,moderate rain,3.00,3.00,10.00,2015.00,False,282.00,347.00,373.00,353.00
none,12.68,3.13,0.00,90.00,thunderstorm,proximity thunderstorm with rain,4.00,3.00,10.00,2015.00,False,353.00,910.00,918.00,892.00
none,12.22,6.01,0.00,90.00,mist,mist,5.00,3.00,10.00,2015.00,False,892.00,2872.00,2922.00,2876.00
none,12.43,0.00,0.00,1.00,mist,mist,7.00,3.00,10.00,2015.00,False,5884.00,6054.00,6258.00,6251.00
none,16.93,0.00,0.00,75.00,clouds,broken clouds,12.00,3.00,10.00,2015.00,False,4650.00,4911.00,5157.00,4958.00
none,16.07,0.00,0.00,90.00,clouds,overcast clouds,13.00,3.00,10.00,2015.00,False,4958.00,4781.00,5141.00,5029.00
none,14.57,0.00,0.00,90.00,clouds,overcast clouds,14.00,3.00,10.00,2015.00,False,5029.00,5211.00,5374.00,5335.00
none,13.24,0.00,0.00,90.00,rain,light rain,15.00,3.00,10.00,2015.00,False,5335.00,5643.00,5878.00,5953.00
none,12.70,0.00,0.00,90.00,rain,light rain,16.00,3.00,10.00,2015.00,False,5953.00,6304.00,6220.00,6312.00
none,12.43,0.00,0.00,90.00,drizzle,drizzle,17.00,3.00,10.00,2015.00,False,6312.00,5972.00,5618.00,6032.00
none,12.09,0.00,0.00,90.00,drizzle,light intensity drizzle,18.00,3.00,10.00,2015.00,False,6032.00,4763.00,4639.00,4539.00
none,11.87,0.00,0.00,90.00,rain,moderate rain,19.00,3.00,10.00,2015.00,False,4539.00,3656.00,3745.00,3615.00
none,11.74,0.00,0.00,90.00,mist,mist,20.00,3.00,10.00,2015.00,False,3615.00,2943.00,3300.00,3132.00
none,11.20,0.00,0.00,90.00,clouds,overcast clouds,21.00,3.00,10.00,2015.00,False,3132.00,2484.00,4061.00,2717.00
none,11.00,0.00,0.00,90.00,clouds,overcast clouds,22.00,3.00,10.00,2015.00,False,2717.00,1596.00,3712.00,1905.00
none,10.74,0.00,0.00,90.00,clouds,overcast clouds,23.00,3.00,10.00,2015.00,False,1905.00,952.00,1348.00,1383.00
none,10.55,0.00,0.00,90.00,clouds,overcast clouds,0.00,4.00,10.00,2015.00,False,1383.00,516.00,689.00,2365.00
none,8.93,0.00,0.00,1.00,clear,sky is clear,3.00,4.00,10.00,2015.00,False,331.00,353.00,411.00,463.00
none,8.57,0.00,0.00,1.00,clear,sky is clear,4.00,4.00,10.00,2015.00,False,463.00,892.00,870.00,862.00
none,11.23,0.00,0.00,8.00,clear,sky is clear,11.00,4.00,10.00,2015.00,False,4612.00,4650.00,5088.00,4930.00
none,12.11,0.00,0.00,90.00,clouds,overcast clouds,12.00,4.00,10.00,2015.00,False,4930.00,4958.00,5705.00,5084.00
none,12.47,0.00,0.00,90.00,clouds,overcast clouds,13.00,4.00,10.00,2015.00,False,5084.00,5029.00,5864.00,5109.00
none,12.87,0.00,0.00,90.00,clouds,overcast clouds,14.00,4.00,10.00,2015.00,False,5109.00,5335.00,6047.00,5259.00
none,12.84,0.00,0.00,90.00,clouds,overcast clouds,15.00,4.00,10.00,2015.00,False,5259.00,5953.00,6183.00,5623.00
none,12.95,0.00,0.00,90.00,clouds,overcast clouds,16.00,4.00,10.00,2015.00,False,5623.00,6312.00,6418.00,6200.00
none,7.37,0.00,0.00,1.00,clear,sky is clear,21.00,4.00,10.00,2015.00,False,3252.00,2717.00,2946.00,2963.00
none,6.15,0.00,0.00,1.00,mist,mist,22.00,4.00,10.00,2015.00,False,2963.00,1905.00,2386.00,2061.00
none,6.45,0.00,0.00,1.00,mist,mist,23.00,4.00,10.00,2015.00,False,2061.00,1383.00,1737.00,1500.00
none,6.53,0.00,0.00,1.00,mist,mist,0.00,5.00,10.00,2015.00,True,1500.00,2365.00,1186.00,1045.00
none,16.20,0.00,0.00,1.00,clear,sky is clear,11.00,5.00,10.00,2015.00,True,2545.00,4930.00,5542.00,2817.00
none,18.48,0.00,0.00,1.00,clear,sky is clear,12.00,5.00,10.00,2015.00,True,2817.00,5084.00,5208.00,2962.00
none,20.50,0.00,0.00,1.00,clear,sky is clear,13.00,5.00,10.00,2015.00,True,2962.00,5109.00,4950.00,2912.00
none,22.09,0.00,0.00,1.00,clear,sky is clear,14.00,5.00,10.00,2015.00,True,2912.00,5259.00,4779.00,2887.00
none,23.00,0.00,0.00,1.00,clear,sky is clear,15.00,5.00,10.00,2015.00,True,2887.00,5623.00,4652.00,2938.00
none,22.97,0.00,0.00,75.00,clouds,broken clouds,16.00,5.00,10.00,2015.00,True,2938.00,6200.00,4547.00,3060.00
none,19.56,0.00,0.00,40.00,clouds,scattered clouds,20.00,5.00,10.00,2015.00,True,2579.00,3252.00,3197.00,2126.00
none,19.21,0.00,0.00,1.00,clear,sky is clear,21.00,5.00,10.00,2015.00,True,2126.00,2963.00,3049.00,2675.00
none,18.92,0.00,0.00,1.00,clear,sky is clear,22.00,5.00,10.00,2015.00,True,2675.00,2061.00,3283.00,3688.00
none,18.68,0.00,0.00,1.00,clear,sky is clear,23.00,5.00,10.00,2015.00,True,3688.00,1500.00,2020.00,1798.00
none,18.21,0.00,0.00,1.00,clear,sky is clear,0.00,6.00,10.00,2015.00,True,1798.00,1045.00,1401.00,1143.00
none,17.23,0.00,0.00,1.00,clear,sky is clear,1.00,6.00,10.00,2015.00,True,1143.00,532.00,719.00,817.00
none,16.07,0.00,0.00,1.00,clear,sky is clear,3.00,6.00,10.00,2015.00,True,502.00,268.00,350.00,269.00
none,14.32,0.00,0.00,1.00,clear,sky is clear,5.00,6.00,10.00,2015.00,True,215.00,430.00,703.00,327.00
none,21.14,0.00,0.00,1.00,clear,sky is clear,11.00,6.00,10.00,2015.00,True,2316.00,2817.00,4416.00,2475.00
none,23.30,0.00,0.00,1.00,clear,sky is clear,12.00,6.00,10.00,2015.00,True,2475.00,2962.00,5472.00,2662.00
none,25.12,0.00,0.00,1.00,clear,sky is clear,13.00,6.00,10.00,2015.00,True,2662.00,2912.00,6013.00,2598.00
none,27.03,0.00,0.00,1.00,clear,sky is clear,14.00,6.00,10.00,2015.00,True,2598.00,2887.00,5706.00,2667.00
none,27.42,0.00,0.00,1.00,clear,sky is clear,15.00,6.00,10.00,2015.00,True,2667.00,2938.00,4452.00,2723.00
none,28.58,0.00,0.00,1.00,clear,sky is clear,16.00,6.00,10.00,2015.00,True,2723.00,3060.00,4257.00,2855.00
none,28.15,0.00,0.00,1.00,clear,sky is clear,17.00,6.00,10.00,2015.00,True,2855.00,2875.00,4137.00,2726.00
none,27.52,0.00,0.00,1.00,clear,sky is clear,18.00,6.00,10.00,2015.00,True,2726.00,2826.00,3893.00,2474.00
none,23.27,0.00,0.00,1.00,clear,sky is clear,19.00,6.00,10.00,2015.00,True,2474.00,2579.00,3648.00,2228.00
none,22.70,0.00,0.00,1.00,clear,sky is clear,20.00,6.00,10.00,2015.00,True,2228.00,2126.00,2750.00,2446.00
none,22.59,0.00,0.00,1.00,clear,sky is clear,21.00,6.00,10.00,2015.00,True,2446.00,2675.00,2125.00,2175.00
none,22.61,0.00,0.00,1.00,haze,haze,22.00,6.00,10.00,2015.00,True,2175.00,3688.00,1438.00,1363.00
none,21.42,0.00,0.00,75.00,haze,haze,23.00,6.00,10.00,2015.00,True,1363.00,1798.00,915.00,868.00
columbus day,19.87,0.00,0.00,1.00,clear,sky is clear,0.00,0.00,10.00,2015.00,False,868.00,1143.00,474.00,494.00
none,16.18,0.00,0.00,1.00,clear,sky is clear,3.00,0.00,10.00,2015.00,False,210.00,269.00,316.00,282.00
none,14.85,0.00,0.00,1.00,clear,sky is clear,4.00,0.00,10.00,2015.00,False,282.00,215.00,870.00,846.00
none,13.84,0.00,0.00,1.00,clear,sky is clear,5.00,0.00,10.00,2015.00,False,846.00,327.00,2738.00,2651.00
none,14.14,0.00,0.00,90.00,rain,proximity shower rain,10.00,0.00,10.00,2015.00,False,4573.00,2316.00,4457.00,4216.00
none,13.47,0.00,0.00,90.00,haze,haze,11.00,0.00,10.00,2015.00,False,4216.00,2475.00,4565.00,4286.00
none,12.32,0.00,0.00,90.00,rain,moderate rain,12.00,0.00,10.00,2015.00,False,4286.00,2662.00,4815.00,4481.00
none,10.98,0.25,0.00,90.00,drizzle,drizzle,13.00,0.00,10.00,2015.00,False,4481.00,2598.00,5033.00,4549.00
none,10.48,0.25,0.00,90.00,drizzle,light intensity drizzle,14.00,0.00,10.00,2015.00,False,4549.00,2667.00,5314.00,4941.00
none,10.51,0.00,0.00,90.00,drizzle,light intensity drizzle,15.00,0.00,10.00,2015.00,False,4941.00,2723.00,5825.00,5384.00
none,9.52,0.00,0.00,90.00,rain,moderate rain,16.00,0.00,10.00,2015.00,False,5384.00,2855.00,6398.00,6139.00
none,9.01,0.00,0.00,90.00,drizzle,light intensity drizzle,17.00,0.00,10.00,2015.00,False,6139.00,2726.00,5880.00,5697.00
none,8.65,0.00,0.00,90.00,rain,light rain,18.00,0.00,10.00,2015.00,False,5697.00,2474.00,4552.00,4195.00
none,8.48,0.00,0.00,90.00,clouds,overcast clouds,19.00,0.00,10.00,2015.00,False,4195.00,2228.00,3380.00,2854.00
none,8.84,0.00,0.00,90.00,clouds,overcast clouds,20.00,0.00,10.00,2015.00,False,2854.00,2446.00,2605.00,2408.00
none,8.75,0.00,0.00,90.00,clouds,overcast clouds,21.00,0.00,10.00,2015.00,False,2408.00,2175.00,2195.00,2125.00
none,8.55,0.00,0.00,90.00,clouds,overcast clouds,22.00,0.00,10.00,2015.00,False,2125.00,1363.00,1678.00,1364.00
none,8.28,0.00,0.00,90.00,clouds,overcast clouds,23.00,0.00,10.00,2015.00,False,1364.00,868.00,2228.00,864.00
none,8.01,0.00,0.00,90.00,rain,light rain,0.00,1.00,10.00,2015.00,False,864.00,494.00,572.00,444.00
none,7.53,0.00,0.00,90.00,clouds,overcast clouds,2.00,1.00,10.00,2015.00,False,295.00,210.00,268.00,251.00
none,7.60,0.00,0.00,90.00,clouds,overcast clouds,3.00,1.00,10.00,2015.00,False,251.00,282.00,333.00,310.00
none,7.16,0.00,0.00,90.00,clouds,overcast clouds,4.00,1.00,10.00,2015.00,False,310.00,846.00,870.00,867.00
none,7.06,0.00,0.00,90.00,clouds,overcast clouds,5.00,1.00,10.00,2015.00,False,867.00,2651.00,2900.00,2847.00
none,6.50,0.00,0.00,90.00,clouds,overcast clouds,7.00,1.00,10.00,2015.00,False,5983.00,6241.00,6336.00,6465.00
none,8.50,0.00,0.00,1.00,clear,sky is clear,11.00,1.00,10.00,2015.00,False,4429.00,4286.00,4599.00,4533.00
none,10.47,0.00,0.00,1.00,clear,sky is clear,12.00,1.00,10.00,2015.00,False,4533.00,4481.00,4817.00,4864.00
none,12.01,0.00,0.00,1.00,clear,sky is clear,13.00,1.00,10.00,2015.00,False,4864.00,4549.00,4775.00,4769.00
none,13.24,0.00,0.00,1.00,clear,sky is clear,14.00,1.00,10.00,2015.00,False,4769.00,4941.00,5149.00,5301.00
none,14.72,0.00,0.00,1.00,clear,sky is clear,15.00,1.00,10.00,2015.00,False,5301.00,5384.00,5710.00,5759.00
none,14.58,0.00,0.00,5.00,clear,sky is clear,16.00,1.00,10.00,2015.00,False,5759.00,6139.00,6557.00,6367.00
none,14.75,0.00,0.00,1.00,clear,sky is clear,17.00,1.00,10.00,2015.00,False,6367.00,5697.00,6201.00,5827.00
none,13.31,0.00,0.00,1.00,clear,sky is clear,18.00,1.00,10.00,2015.00,False,5827.00,4195.00,4645.00,4711.00
none,10.71,0.00,0.00,1.00,clear,sky is clear,19.00,1.00,10.00,2015.00,False,4711.00,2854.00,3458.00,3313.00
none,9.45,0.00,0.00,5.00,clear,sky is clear,20.00,1.00,10.00,2015.00,False,3313.00,2408.00,2772.00,2898.00
none,6.72,0.00,0.00,1.00,clear,sky is clear,21.00,1.00,10.00,2015.00,False,2898.00,2125.00,2486.00,2424.00
none,5.93,0.00,0.00,1.00,clear,sky is clear,22.00,1.00,10.00,2015.00,False,2424.00,1364.00,1560.00,1665.00
none,5.50,0.00,0.00,1.00,clear,sky is clear,23.00,1.00,10.00,2015.00,False,1665.00,864.00,944.00,1409.00
none,5.04,0.00,0.00,1.00,clear,sky is clear,0.00,2.00,10.00,2015.00,False,1409.00,444.00,486.00,548.00
none,4.93,0.00,0.00,1.00,clear,sky is clear,1.00,2.00,10.00,2015.00,False,548.00,295.00,350.00,349.00
none,3.29,0.00,0.00,1.00,clear,sky is clear,2.00,2.00,10.00,2015.00,False,349.00,251.00,252.00,300.00
none,3.11,0.00,0.00,1.00,clear,sky is clear,3.00,2.00,10.00,2015.00,False,300.00,310.00,347.00,336.00
none,19.93,0.00,0.00,1.00,clear,sky is clear,15.00,2.00,10.00,2015.00,False,5461.00,5759.00,5643.00,5720.00
none,19.68,0.00,0.00,1.00,clear,sky is clear,16.00,2.00,10.00,2015.00,False,5720.00,6367.00,6304.00,6401.00
none,19.12,0.00,0.00,40.00,clouds,scattered clouds,17.00,2.00,10.00,2015.00,False,6401.00,5827.00,5972.00,6179.00
none,16.77,0.00,0.00,40.00,clouds,scattered clouds,18.00,2.00,10.00,2015.00,False,6179.00,4711.00,4763.00,5122.00
none,13.00,0.00,0.00,1.00,clear,sky is clear,19.00,2.00,10.00,2015.00,False,5122.00,3313.00,3656.00,3654.00
none,12.03,0.00,0.00,5.00,clear,sky is clear,20.00,2.00,10.00,2015.00,False,3654.00,2898.00,2943.00,2884.00
none,11.60,0.00,0.00,1.00,clear,sky is clear,21.00,2.00,10.00,2015.00,False,2884.00,2424.00,2484.00,2565.00
none,11.71,0.00,0.00,1.00,clear,sky is clear,22.00,2.00,10.00,2015.00,False,2565.00,1665.00,1596.00,1682.00
none,11.60,0.00,0.00,1.00,clear,sky is clear,23.00,2.00,10.00,2015.00,False,1682.00,1409.00,952.00,992.00
none,11.23,0.00,0.00,1.00,clear,sky is clear,0.00,3.00,10.00,2015.00,False,992.00,548.00,516.00,600.00
none,7.54,0.00,0.00,1.00,clear,sky is clear,3.00,3.00,10.00,2015.00,False,265.00,336.00,353.00,362.00
none,14.62,0.00,0.00,40.00,clouds,scattered clouds,14.00,3.00,10.00,2015.00,False,5056.00,5461.00,5335.00,5353.00
none,14.32,0.00,0.00,40.00,clouds,scattered clouds,15.00,3.00,10.00,2015.00,False,5353.00,5720.00,5953.00,5880.00
none,14.45,0.00,0.00,40.00,clouds,scattered clouds,16.00,3.00,10.00,2015.00,False,5880.00,6401.00,6312.00,6431.00
none,13.47,0.00,0.00,75.00,clouds,broken clouds,17.00,3.00,10.00,2015.00,False,6431.00,6179.00,6032.00,5834.00
none,12.99,0.00,0.00,40.00,clouds,scattered clouds,18.00,3.00,10.00,2015.00,False,5834.00,5122.00,4539.00,4679.00
none,11.11,0.00,0.00,40.00,clouds,scattered clouds,19.00,3.00,10.00,2015.00,False,4679.00,3654.00,3615.00,3469.00
none,10.80,0.00,0.00,1.00,clear,sky is clear,20.00,3.00,10.00,2015.00,False,3469.00,2884.00,3132.00,2819.00
none,9.58,0.00,0.00,1.00,clear,sky is clear,21.00,3.00,10.00,2015.00,False,2819.00,2565.00,2717.00,2815.00
none,9.08,0.00,0.00,1.00,clear,sky is clear,22.00,3.00,10.00,2015.00,False,2815.00,1682.00,1905.00,2048.00
none,2.77,0.00,0.00,1.00,clear,sky is clear,3.00,4.00,10.00,2015.00,False,369.00,362.00,463.00,375.00
none,1.98,0.00,0.00,1.00,clear,sky is clear,4.00,4.00,10.00,2015.00,False,375.00,879.00,862.00,815.00
none,1.25,0.00,0.00,40.00,clouds,scattered clouds,9.00,4.00,10.00,2015.00,False,5024.00,5191.00,4956.00,4789.00
none,3.62,0.00,0.00,1.00,clear,sky is clear,10.00,4.00,10.00,2015.00,False,4789.00,4650.00,4612.00,4623.00
none,4.78,0.00,0.00,1.00,clear,sky is clear,11.00,4.00,10.00,2015.00,False,4623.00,5033.00,4930.00,5039.00
none,5.89,0.00,0.00,1.00,clear,sky is clear,12.00,4.00,10.00,2015.00,False,5039.00,5084.00,5084.00,5161.00
none,7.08,0.00,0.00,1.00,clear,sky is clear,13.00,4.00,10.00,2015.00,False,5161.00,5056.00,5109.00,5307.00
none,-0.33,0.00,0.00,1.00,mist,mist,3.00,6.00,10.00,2015.00,True,660.00,360.00,269.00,382.00
none,-0.54,0.00,0.00,1.00,mist,mist,4.00,6.00,10.00,2015.00,True,382.00,429.00,215.00,332.00
none,-0.53,0.00,0.00,1.00,mist,mist,5.00,6.00,10.00,2015.00,True,332.00,755.00,327.00,544.00
none,-0.07,0.00,0.00,1.00,mist,mist,7.00,6.00,10.00,2015.00,True,832.00,1956.00,725.00,1272.00
none,12.60,0.00,0.00,1.00,clear,sky is clear,20.00,6.00,10.00,2015.00,True,3512.00,2966.00,2446.00,2865.00
none,11.86,0.00,0.00,1.00,clear,sky is clear,22.00,6.00,10.00,2015.00,True,2256.00,2556.00,1363.00,1513.00
none,11.64,0.00,0.00,1.00,clear,sky is clear,3.00,0.00,10.00,2015.00,False,256.00,382.00,282.00,313.00
none,11.72,0.00,0.00,1.00,clear,sky is clear,4.00,0.00,10.00,2015.00,False,313.00,332.00,846.00,893.00
none,12.28,0.00,0.00,1.00,clear,sky is clear,5.00,0.00,10.00,2015.00,False,893.00,544.00,2651.00,2764.00
none,12.93,0.00,0.00,1.00,clear,sky is clear,7.00,0.00,10.00,2015.00,False,5769.00,1272.00,6241.00,6383.00
none,21.79,0.00,0.00,40.00,clouds,scattered clouds,15.00,0.00,10.00,2015.00,False,5101.00,4394.00,5384.00,5684.00
none,23.31,0.00,0.00,1.00,thunderstorm,thunderstorm,16.00,0.00,10.00,2015.00,False,5684.00,4380.00,6139.00,6414.00
none,18.75,0.00,0.00,40.00,rain,light rain,19.00,0.00,10.00,2015.00,False,4394.00,3512.00,2854.00,3147.00
none,15.35,0.00,0.00,1.00,clear,sky is clear,20.00,0.00,10.00,2015.00,False,3147.00,2865.00,2408.00,2522.00
none,14.07,0.00,0.00,1.00,clear,sky is clear,21.00,0.00,10.00,2015.00,False,2522.00,2256.00,2125.00,2179.00
none,13.54,0.00,0.00,1.00,clear,sky is clear,22.00,0.00,10.00,2015.00,False,2179.00,1513.00,1364.00,1511.00
none,12.28,0.00,0.00,1.00,clear,sky is clear,23.00,0.00,10.00,2015.00,False,1511.00,968.00,864.00,904.00
none,13.23,0.00,0.00,1.00,clear,sky is clear,10.00,1.00,10.00,2015.00,False,5078.00,4131.00,4429.00,4558.00
none,18.04,0.00,0.00,1.00,clear,sky is clear,14.00,1.00,10.00,2015.00,False,4808.00,5101.00,5301.00,5156.00
none,18.92,0.00,0.00,1.00,clear,sky is clear,15.00,1.00,10.00,2015.00,False,5156.00,5684.00,5759.00,5891.00
none,14.87,0.00,0.00,1.00,clear,sky is clear,20.00,1.00,10.00,2015.00,False,3372.00,2522.00,2898.00,2865.00
none,14.12,0.00,0.00,40.00,clouds,scattered clouds,21.00,1.00,10.00,2015.00,False,2865.00,2179.00,2424.00,2469.00
none,13.66,0.00,0.00,1.00,clear,sky is clear,22.00,1.00,10.00,2015.00,False,2469.00,1511.00,1665.00,1568.00
none,13.37,0.00,0.00,1.00,rain,light rain,23.00,1.00,10.00,2015.00,False,1568.00,904.00,1409.00,957.00
none,13.35,0.00,0.00,1.00,clear,sky is clear,10.00,2.00,10.00,2015.00,False,5586.00,4558.00,4541.00,4551.00
none,16.31,0.00,0.00,1.00,clear,sky is clear,14.00,2.00,10.00,2015.00,False,4963.00,5156.00,5461.00,5312.00
none,16.68,0.00,0.00,40.00,clouds,scattered clouds,15.00,2.00,10.00,2015.00,False,5312.00,5891.00,5720.00,5659.00
none,14.36,0.00,0.00,1.00,clear,sky is clear,17.00,2.00,10.00,2015.00,False,6378.00,6192.00,6179.00,6349.00
none,10.50,0.00,0.00,1.00,clear,sky is clear,19.00,2.00,10.00,2015.00,False,4724.00,3372.00,3654.00,3420.00
none,9.15,0.00,0.00,1.00,clear,sky is clear,20.00,2.00,10.00,2015.00,False,3420.00,2865.00,2884.00,3054.00
none,6.18,0.00,0.00,1.00,clear,sky is clear,23.00,2.00,10.00,2015.00,False,1783.00,957.00,992.00,1025.00
none,5.29,0.00,0.00,1.00,clear,sky is clear,0.00,3.00,10.00,2015.00,False,1025.00,487.00,600.00,560.00
none,3.07,0.00,0.00,1.00,clear,sky is clear,3.00,3.00,10.00,2015.00,False,261.00,327.00,362.00,368.00
none,2.54,0.00,0.00,1.00,clear,sky is clear,4.00,3.00,10.00,2015.00,False,368.00,913.00,879.00,885.00
none,2.25,0.00,0.00,1.00,clear,sky is clear,6.00,3.00,10.00,2015.00,False,2766.00,5882.00,5687.00,5859.00
none,2.09,0.00,0.00,1.00,mist,mist,7.00,3.00,10.00,2015.00,False,5859.00,5492.00,6382.00,6464.00
none,5.05,0.00,0.00,1.00,mist,mist,9.00,3.00,10.00,2015.00,False,5808.00,5586.00,5191.00,5220.00
none,8.37,0.00,0.00,1.00,haze,haze,10.00,3.00,10.00,2015.00,False,5220.00,4551.00,4650.00,4583.00
none,11.93,0.00,0.00,1.00,clear,sky is clear,11.00,3.00,10.00,2015.00,False,4583.00,4711.00,5033.00,4746.00
none,14.30,0.00,0.00,1.00,haze,haze,12.00,3.00,10.00,2015.00,False,4746.00,4969.00,5084.00,5130.00
none,15.66,0.00,0.00,1.00,clear,sky is clear,13.00,3.00,10.00,2015.00,False,5130.00,4963.00,5056.00,4913.00
none,16.85,0.00,0.00,1.00,clear,sky is clear,16.00,3.00,10.00,2015.00,False,5844.00,6378.00,6431.00,6432.00
none,10.12,0.00,0.00,1.00,clear,sky is clear,22.00,3.00,10.00,2015.00,False,3613.00,1783.00,2048.00,3674.00
none,10.83,0.00,0.00,75.00,rain,light rain,2.00,4.00,10.00,2015.00,False,405.00,261.00,369.00,346.00
